rel=cannonical	title
http://www.oac.cdlib.org/findaid/ark:/13030/kt7x0nf82f	Jantzen (Grace J.) processed item
http://www.oac.cdlib.org/findaid/ark:/13030/kt3779r083	Janus Society Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt929023xk	Japan - Post World War II Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/kt1k40115k	"Japan, Irkutsk (Siberia), and Manchuria Photograph Collection"
http://www.oac.cdlib.org/findaid/ark:/13030/tf987006pg	Japan. Koshikan (Korea) Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt3c6031dd	Japan. Soryojikan (San Francisco) miscellany
http://www.oac.cdlib.org/findaid/ark:/13030/c8hh6jdm	Japan Subject Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c86d5tjh	Japan-American Conference of Mayors and Chamber of Commerce Presidents Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt696nf3cf	Japanese Alien Land Law Investigation Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt1199q254	Japanese American Archival Collection ImageBase
http://www.oac.cdlib.org/findaid/ark:/13030/c8571b8k	"Japanese American Citizens League (JACL) Redress Video Collection, 1988-1991, undated."
http://www.oac.cdlib.org/findaid/ark:/13030/kt629034w2	Japanese American Citizens League Pacific Southwest District Office Records
http://www.oac.cdlib.org/findaid/ark:/13030/c851400x	Japanese American collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8w957xk	Japanese American Evacuation &amp; Relocation Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf5j49n8kh	Japanese American Evacuation and Resettlement Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf867nb5b5	Japanese American Internment Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt638nc9ww	Japanese American Relocation Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf0q2nb0mp	Japanese American Relocation photograph collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf6d5nb3z6	Japanese American Research Project (Yuji Ichioka) collection of material about Japanese in the United States
http://www.oac.cdlib.org/findaid/ark:/13030/kt267nf0c3	"Japanese Americans Citizens League, Washington, D.C. District Office Records"
http://www.oac.cdlib.org/findaid/ark:/13030/c8dz08x9	Japanese Friendship Doll Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt1p3024z1	Japanese In Manchuria Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/kt438nc6dk	Japanese Modern History Manuscript Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt296nd0t1	Japanese Papermaking Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt5d5nd3r1	Japanese Pictorial Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt7489n8zj	Japanese Prints
http://www.oac.cdlib.org/findaid/ark:/13030/tf6000049g	"Japanese Relocation Center, Tule Lake Collection"
http://www.oac.cdlib.org/findaid/ark:/13030/kt1j49p2s8	Japanese Saipan Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/kt3p3038sf	"Japanese Students Association, Stanford University, Records"
http://www.oac.cdlib.org/findaid/ark:/13030/kt909nf45s	Japanese subject collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt338nd1kw	Japanese View Book
http://www.oac.cdlib.org/findaid/ark:/13030/kt296nf002	Japanese Wood Engravings and Brush Paintings Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8v69kzb	"Japanese-American Collection, ca. 1900-1940s"
http://www.oac.cdlib.org/findaid/ark:/13030/kt3b69q4qz	Japanese-American Internment Camp Church Bulletins and Newsletters Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8j38tw4	Japanese-American Internment Camp Materials
http://www.oac.cdlib.org/findaid/ark:/13030/kt2489r791	Japanese-American Internment Oral Histories
http://www.oac.cdlib.org/findaid/ark:/13030/c8qf8w1r	Japanese-American Relocation Center Newspapers
http://www.oac.cdlib.org/findaid/ark:/13030/c8k939n8	Japanese-Americans in the San Fernando Valley Oral History Project Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf4n39n6th	Japanese-Americans in World War II Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt0z09r5hs	Jaqua (Mary Alice) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt5g5037zv	Jardetzky (Oleg) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf2j49n55x	Jardine (John E.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8qf8tw4	Jarman Family Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf6779p235	Jarolim (Edith) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt4w1033fg	Jarvis (Charles E.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt8v19p1zh	Jarvis Family Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf0j49n3r4	Jarvis (Howard) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt5q2nf48p	"""Jasper Ridge Biological Preserve: An Island of Discovery"" [videorecording]"
http://www.oac.cdlib.org/findaid/ark:/13030/kt809nf9mm	Jasper Ridge Biological Preserve Records
