rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/c8rr1wnk	"Inglis (John B.) collection of manuscript transcripts of rare books and tracts, and Latin and Greek classics"	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3z09r6bm	Inglis (John) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0n39r434	Inglis (Thomas B.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/ft538nb1g3	Ingram Family Collection	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7p3005gw	Ingram (John W.) Collection	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9b69s55x	Inkeles (Alex) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2h4nd9gh	Inlichtingsdienst der Deli Planters Vereeniging en Algemeene Vereeniging van Rubberplanters ter Oostkust van Sumatra bulletins	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf209nb1fm	Inman (Verne T.) Papers	ark:/13030/tf0h4nb4sw	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7s2008nk	Innerst (J. Stuart) Papers	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt8k4035sw	Innis (Harold Adams) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1x0nb6jh	"Innovation in Student Life Records (University of California, Irvine)"	ark:/13030/kt3v19n8bk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8125vvz	inSite Archive	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt28703327	Institut d'etudes europeennes de Strasbourg bulletins	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1x0nd0jh	Institut zum Studium der Judenfrage collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt609nd4km	Institute for Dance and Experimental Art Records	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6p3028nv	Institute for Health Policy Studies - AIDS Resource Program Records	ark:/13030/tf0h4nb4sw	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9h4nf321	Institute for Humane Studies miscellaneous records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf9489p0kq	Institute for Research on Educational Finance and Governance (U.S.) Records	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4c6028bm	"Institute for Research on Labor and Employment, University of California, Publications and Papers"	ark:/13030/kt496nd7vj	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt6d5nf2b3	Institute for Soviet American Relations records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1r29r653	Institute for the Regional Studies of the Californias Collection	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9g50389r	Institute of Current World Affairs memorandum	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf8489n96m	Institute of Economic Affairs (Great Britain) Records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8cz37xq	Institute of Governmental Affairs Collection	ark:/13030/kt3z09r97h	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf4b69n6zm	"Institute of Industrial Relations. University of California, Berkeley Records"	ark:/13030/tf7779p81b	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf3j49n6zm	"Institute of Library Research, University of California Records"	ark:/13030/tf6x0nb9j5	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf1870019w	Institute of Pacific Relations. San Francisco Bay Region Division Records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2v19q7mt	"Institute of Transportation Studies publications (University of California, Irvine)"	ark:/13030/kt3v19n8bk	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6p30391g	Institute on World Affairs Records	ark:/13030/tf4779p5jq	false
