rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/kt667nf0ng	Farquharson (Dorothea Price) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3m3nd8cf	Farr (Sam) Papers	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf8c6006bn	Farragut (David G.) Papers	ark:/13030/tf209nb609	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf558004cz	Farrand (Beatrix J.) Collection	ark:/13030/tf5j49p46b	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt1g5034hf	Farrand (Stephen M.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt40002053	Farrar (Irwin E.) Papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt929016c9	Farrell (Charles H.) Collection of Plays	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt287004dj	Farrell (Cliff) Papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8t72js2	Farrell (Harry) Papers	ark:/13030/kt1d5nc252	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt8290223c	Farrell (James T.) Letter	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8571cmg	"Farrell (Michael J.) Papers, White House Special Files, 1969-1974"	ark:/13030/c8tm79dx	true
http://www.oac.cdlib.org/findaid/ark:/13030/c80p0z1f	Farwall (Lyman) papers	ark:/13030/kt8779s1dn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6q2nc9jn	"Fashion Frocks, Inc. Style Cards and Other Material"	ark:/13030/tf1p3008cx	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9h4nf7hp	Fashion Plate Curio Book	ark:/13030/tf1p3008cx	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8hq424j	Fast (Emery) papers	ark:/13030/tf000007c3	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2x0nf0cp	Fast (Emory) letters to his wife Ethel Barker Fast	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3z09r9kp	"Fast (Lisette), ""Memories of Life in Silverton"" Typescript"	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4q2nf19f	Fat (Frank) Collection	ark:/13030/kt796nc8ds	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3g5033t7	Fath (Hildegard) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0n39q6th	Fathy (Saffa) Video Recordings of Jacques Derrida Lectures	ark:/13030/kt1m3nb11c	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8m61jnp	Fattey Family Diaries	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8z899v9	Faucette (Thomas Frederich) Photographs	ark:/13030/tf458010c5	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt0489r6f0	Faulkner (Maurice) Papers	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf996nb3j8	Faulkner (Nettie S.) Newspaper Clippings	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf800005vv	Faulstich (Edith M.) Collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c808672b	Faust (Frederick) Collection	ark:/13030/c8cn7290	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7c60063q	Faust (Frederick S.) Papers	ark:/13030/tf7r29p8s0	false
http://www.oac.cdlib.org/findaid/ark:/13030/c870820j	Favela (Ricardo) Papers	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1v19r5t3	Favela (Ricardo) Royal Chicano Air Force Poster Collection	ark:/13030/kt8j49q3pt	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1t1nd7m8	Fawl (S.) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf98701058	Faxon (R. A.) Travel Journal	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8416vg0	Fay (Agnes) Photograph Album	ark:/13030/tf809nb9vj	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf1489n4cm	Fay Brothers Collection	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c89c7050	Fay (Logan) Letters	ark:/13030/kt8s2020gp	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf1v19n5cp	Fay (Paul B.) The pleasure of his company	ark:/13030/tf5r29p4tz	false
http://www.oac.cdlib.org/findaid/ark:/13030/c80v8fz3	Fayman (Lynn G.) Archive	ark:/13030/c889182p	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt3b69r5vz	Faymonville (Philip Ries) miscellaneous papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf0s2001s3	Fay-Yen-Fah: Scores &amp; Parts	ark:/13030/tf4000119v	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7c6030d5	Fearey (Robert A.) Papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4290338n	Fearnside (W. Ward) collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7779n8gm	Feather River Canal Company Collection	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3c603588	Feather River Pine Mills Records	ark:/13030/tf7v19p5n4	false
http://www.oac.cdlib.org/findaid/ark:/13030/c88054ph	Feather River Project Association Collection	ark:/13030/c8q52qnq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8416xvr	Federal Art Project at the Southwest Museum Records	ark:/13030/kt8489r6nk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8dv1kgj	Federal Art Project Collection	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7b69p78g	Federal Records Center Misc. Records	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8x92bv3	"Federal Telegraph Company, Perham Collection on"	ark:/13030/kt1d5nc252	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt209nf2mc	Federal Theatre Project collection of material	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt767nf3q8	Federal Theatre Project scripts	ark:/13030/tf6t1nc15d	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt638nb37q	Federal Theatre Project Scripts and Publications	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2h4nf1np	Federal Writers' Project of California records	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf1r29n57z	"Federal Writers' Project source material on Migratory Labor, District no. 8"	ark:/13030/tf7r29p8s0	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4j49q3cx	Federation of Hillside and Canyon Associations Records	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4199p4zg	Federation of Russian Charitable Organizations of the United States Records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2v19r3vz	Fedichkin (Dmitri I.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7v19r9k8	Fedorov (Georgii) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt5g50127p	Fedulenko (V. V.) Papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt92903784	Feely (Raymond Thomas) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3g5033sq	Feferman (Anita) collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7n39s5bv	Feferman (Solomon) Papers	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt8m3nf76c	Fefferman (Laverne) B'nai B'rith Collection	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf700005nf	Fehrenbacher (Don Edward) Papers	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0489p28k	Feierabend (Ladislav) Papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt500039hc	Feigenbaum (Edward A.) Papers	ark:/13030/tf458010c5	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt6t1nf3vz	"Feigenbaum (Edward A.) ""Towards a Science of Scientific Thought"""	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9z09s27f	Feiler (Arthur) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7r29p0cx	"Fein (Philip) Collection, ca. 1945-1968"	ark:/13030/tf5j49p46b	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt367nf1gf	Feinblatt (Ebria) Research Papers	ark:/13030/kt98703819	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt058030c5	Feingersh (Francis) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8zs2zmj	Feitshans (Buzz) papers	ark:/13030/c8ff3t03	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8c24xmc	Felando (Gerald) Papers	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3t1nf3cs	Felberbaum (William) Collection of Stanford Student Handbooks	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt938nd6jn	Feldman collection of Hebrew manuscripts	ark:/13030/tf129008pn	false
